task_id,episode_id,time,x,x_dot,theta,theta_dot,u,x_ddot_true,theta_ddot_true,x_ddot_nom,theta_ddot_nom,res_x_ddot,res_theta_ddot,pole_length,cart_mass,pole_mass
0,1,9.040000000000001,8.077504549515782e-08,0.00019947328645848972,-7.991649037813208e-06,-0.0002097720862218422,-0.0002757994278248417,-0.0003530105783156284,0.0005487750853743801,-0.0004726207140252818,0.00105147347584121,0.0001196101357096534,-0.0005026983904668299,0.375,0.75,0.07500000000000001
0,1,9.06,3.929036543338701e-06,0.00019241307489217715,-1.19675807281003e-05,-0.0001987965845143546,-0.00033486501932609856,-0.0004269899905204875,0.0006187279232443835,-0.0005722140664252737,0.0012131514006712353,0.00014522407590478626,-0.0005944234774268518,0.375,0.75,0.07500000000000001
0,1,9.08,7.606502044974049e-06,0.0001838732750817674,-1.569602124908964e-05,-0.00018642202604946692,-0.00038884311415369365,-0.0004945293161819081,0.0006806603265207661,-0.0006631610456304844,0.0013582400995040857,0.00016863172944857634,-0.0006775797729833196,0.375,0.75,0.07500000000000001
0,1,9.1,1.1086155820136635e-05,0.00017398268875812924,-1.9152197639470672e-05,-0.0001728088195190516,-0.00043742804052623554,-0.0005552487086282119,0.0007342984561685569,-0.0007449492532277482,0.001486020576628757,0.00018970054459953626,-0.0007517221204602,0.375,0.75,0.07500000000000001
0,1,9.120000000000001,1.4343710111847935e-05,0.000162877714585565,-2.2314654647384282e-05,-0.00015812285039568046,-0.000480373329898248,-0.0006088429510666278,0.0007794526123195194,-0.0008171665948829363,0.00159595461107538,0.0002083236438163086,-0.0008165019987558606,0.375,0.75,0.07500000000000001
0,1,9.14,1.7357727223132584e-05,0.00015070085556423245,-2.5165330610370085e-05,-0.00014253379814929007,-0.0005174918459754916,-0.0006550815700477442,0.0008160159753523781,-0.0008795014496958263,0.0016876832252313032,0.00022441987964808214,-0.0008716672498789251,0.375,0.75,0.07500000000000001
0,1,9.16,2.0109711706398134e-05,0.00013759922416327756,-2.7689600183214934e-05,-0.0001262134786422425,-0.0005486553762845004,-0.0006938082736144169,0.0008439626469008856,-0.0009317419311721528,0.0017610235974776863,0.00023793365755773587,-0.0009170609505768007,0.375,0.75,0.07500000000000001
0,1,9.18,2.258417288021792e-05,0.00012372305869098922,-2.987628469729943e-05,-0.0001093342257042248,-0.0005737937088886688,-0.0007249397429599468,0.0008633450330339354,-0.0009737742784354873,0.0018159645013624474,0.0002488345354755405,-0.0009526194683285121,0.375,0.75,0.07500000000000001
0,1,9.200000000000001,2.4768658156853724e-05,0.00010922426383179029,-3.171763119817035e-05,-9.206732504354609e-05,-0.0005928932206721175,-0.0007484638112121165,0.0008742906162732861,-0.001005580422753811,0.0018526603641547922,0.0002571166115416945,-0.000978369747881506,0.375,0.75,0.07500000000000001
0,1,9.22,2.6653757909004684e-05,9.425498760754796e-05,-3.320926145253196e-05,-7.458151271808036e-05,-0.0006059950070678165,-0.0007644370672788792,0.000876998166956981,-0.0010272347802731856,0.0018714240467513268,0.00026279771299430644,-0.0009944258797943456,0.375,0.75,0.07500000000000001
0,1,9.24,2.823308283424409e-05,7.896624626197037e-05,-3.435009244011078e-05,-5.704154937894074e-05,-0.0006131925861816429,-0.000772981926530785,0.0008717334477360286,-0.0010389003270237995,0.0018727184548373323,0.0002659184004930145,-0.0010009850071013037,0.375,0.75,0.07500000000000001
0,1,9.26,2.9503214988871187e-05,6.350660773135467e-05,-3.514223004859518e-05,-3.960688042422017e-05,-0.000614629212909567,-0.0007742832133910831,0.0008588244676068002,-0.0010408240167067016,0.0018571470977564231,0.00026654080331561857,-0.0009983226301496229,0.375,0.75,0.07500000000000001
0,1,9.28,3.0463633858141846e-05,4.802094346353301e-05,-3.5590837870036864e-05,-2.2430391072084164e-05,-0.0006104948409151055,-0.0007685843037278995,0.0008386563439945602,-0.0010333316055773675,0.0018254437169871397,0.000264747301849468,-0.0009867873729925796,0.375,0.75,0.07500000000000001
0,1,9.3,3.111661900592135e-05,3.264925738897502e-05,-3.570398315388072e-05,-5.657264192192961e-06,-0.0006010227721454824,-0.0007561828771865786,0.0008116658328164615,-0.0010168219517713668,0.0017784611101055116,0.0002606390745847882,-0.0009667952772890501,0.375,0.75,0.07500000000000001
0,1,9.32,3.146713100282622e-05,1.752559984524345e-05,-3.5492462104597993e-05,1.0576052464136268e-05,-0.0005864860349908425,-0.0007374263313598469,0.000778335587367383,-0.000991760858795278,0.0017171592789828709,0.000254334527435431,-0.0009388236916154878,0.375,0.75,0.07500000000000001
0,1,9.34,3.152267246718715e-05,2.77707321804651e-06,-3.496960682036832e-05,2.6142764211483928e-05,-0.0005671935331563425,-0.0007127069108715705,0.0007391882071019523,-0.0009586745345027698,0.0016425930323915694,0.00024596762363119935,-0.000903404825289617,0.375,0.75,0.07500000000000001
0,1,9.36,3.129313116719945e-05,-1.14770649993849e-05,-3.415107625329786e-05,4.0926528353522975e-05,-0.0005434860079303879,-0.0006824566051875858,0.000694780137214461,-0.0009181427378794542,0.0015558991736714085,0.00023568613269186838,-0.0008611190364569475,0.375,0.75,0.07500000000000001
0,1,9.38,3.079060722513672e-05,-2.5126197103136617e-05,-3.3054633631341615e-05,5.4822131097812196e-05,-0.0005157318566751083,-0.0006471418691101347,0.0006456954790357285,-0.0008707916861650523,0.0014582834030964702,0.00022364981705491757,-0.0008125879240607417,0.375,0.75,0.07500000000000001
0,1,9.4,3.002922653542993e-05,-3.806903448533931e-05,-3.169991281777108e-05,6.773604067852677e-05,-0.0004843228501478777,-0.00060725821960423,0.0005925397699518128,-0.0008172867944389614,0.0013510070625765201,0.00021002857483473137,-0.0007584672926247073,0.375,0.75,0.07500000000000001
0,1,9.42,2.902494255788145e-05,-5.021419887742391e-05,-3.010817609621982e-05,7.958683607756302e-05,-0.00044966979071277963,-0.000563324761880302,0.0005359337898644598,-0.0007583253188328027,0.0012353738474419082,0.0001950005569525007,-0.0006994400575774484,0.375,0.75,0.07500000000000001
0,1,9.44,2.7795328675580852e-05,-6.148069411502995e-05,-2.8302065858722777e-05,9.030551187485222e-05,-0.0004121981524770915,-0.0005158786963333739,0.00047650744877575276,-0.0006946289727654027,0.001112716605623323,0.00017875027643202883,-0.0006362091568475701,0.375,0.75,0.07500000000000001
0,1,9.46,2.6359363314746905e-05,-7.179826804169743e-05,-2.630535264171543e-05,9.983566085036728e-05,-0.00037234374320231764,-0.00046546985642020487,0.0004148938076805113,-0.000626936583562704,0.000984384339964567,0.00016146672714249918,-0.0005694905322840557,0.375,0.75,0.07500000000000001
0,1,9.48,2.4737210011344873e-05,-8.110766517010153e-05,-2.414268190163588e-05,0.0001081335370039775,-0.00033054842612261696,-0.0004126553253611375,0.0003517232816094244,-0.0005559968538858878,0.0008517295229621435,0.0001433415285247503,-0.0005000062413527192,0.375,0.75,0.07500000000000001
0,1,9.5,2.2949994577798388e-05,-8.936077167732428e-05,-2.1839321848912558e-05,0.00011516800263616599,-0.0002872559380479677,-0.00035799417732217185,0.0002876180706348984,-0.0004825612893984636,0.0007160958271494768,0.00012456711207629173,-0.0004284777565145784,0.375,0.75,0.07500000000000001
0,1,9.52,2.1019581473323033e-05,-9.652065522376772e-05,-1.942091456793528e-05,0.00012092036404886396,-0.0002429078378748406,-0.00030204238586554913,0.000223186860708786,-0.0004073773502581058,0.0005788063664732763,0.00010533496439255665,-0.00035561950576449024,0.375,0.75,0.07500000000000001
0,1,9.540000000000001,1.896835141450146e-05,-0.0001025615029410787,-1.6913232542674487e-05,0.00012538410126303968,-0.0001979396173350206,-0.0002453479395530595,0.00015901983251252874,-0.0003311818801208923,0.0004411525364352429,8.583394056783277e-05,-0.00028213270392271416,0.375,0.75,0.07500000000000001
0,1,9.56,1.681898217985866e-05,-0.00010746846173213989,-1.4341942584408682e-05,0.00012856449791329025,-0.00015277700317619882,-0.00018844620124453006,9.56840122363735e-05,-0.0002546948618602677,0.00030438353203116454,6.624866061573763e-05,-0.00020869951979479105,0.375,0.75,0.07500000000000001
0,1,9.58,1.4594234464718051e-05,-0.00011123738575703049,-1.1732379021248327e-05,0.00013047817815801772,-0.00010783247726617304,-0.0001318555442176726,3.3718994057052186e-05,-0.00017861354461509984,0.00016969661385922945,4.6758000397427224e-05,-0.00013597761980217726,0.375,0.75,0.07500000000000001
0,1,9.6,1.2316744531890372e-05,-0.00011387449664138394,-9.109327860465152e-06,0.00013115255803915877,-6.350203818934345e-05,-7.607329453980993e-05,-2.636694038890845e-05,-0.00010360698181785481,3.822818341928615e-05,2.7533687278044882e-05,-6.45951238081946e-05,0.375,0.75,0.07500000000000001
0,1,9.620000000000001,1.000882528124677e-05,-0.00011539596253218014,-6.496823475837539e-06,0.0001306252192313806,-2.016222492791229e-05,-2.157200536444736e-05,-8.410028463682836e-05,-3.0311014805673406e-05,-8.895428068727011e-05,8.739009441226046e-06,4.853996050441754e-06,0.375,0.75,0.07500000000000001
0,1,9.64,7.692277228457388e-06,-0.00011582740263946909,-3.917959205064659e-06,0.00012894321353864403,2.1832579882457153e-05,3.120391509024362e-05,-0.00013904533578154392,4.0676268644297185e-05,-0.00021085938360938775,-9.472353554053567e-06,7.181404782784383e-05,0.375,0.75,0.07500000000000001
0,1,9.66,5.388210741704103e-06,-0.00011520332433766422,-1.3947130686043956e-06,0.00012616230682301315,6.215255272548551e-05,8.184120402230722e-05,-0.00019080677665947134,0.00010879857675347557,-0.00032657803953516903,-2.695737273116835e-05,0.0001357712628756977,0.375,0.75,0.07500000000000001
0,1,9.68,3.1168807365597416e-06,-0.00011356650025721807,1.0522103571920787e-06,0.00012234617128982373,0.00010049452679699,0.00012996035914684349,-0.0002390318043988053,0.00017354493845451237,-0.0004352887385438289,-4.358457930766889e-05,0.00019625693414502358,0.375,0.75,0.07500000000000001
0,1,9.700000000000001,8.975348750741174e-07,-0.0001109672930742812,3.403521061229031e-06,0.00011756553520184762,0.00013658377630547662,0.0001752178584752915,-0.000283411802146209,0.00023445269691900749,-0.0005362618413804519,-5.923483844371598e-05,0.00025285003923424286,0.375,0.75,0.07500000000000001
0,1,9.72,-1.2517238430213901e-06,-0.00010746293590477537,5.6414670444074995e-06,0.00011189729915892344,0.000170175482500723,0.00021730797877471365,-0.00032368355507817896,0.00029110996374257235,-0.0006288628978747724,-7.38019849678587e-05,0.0003051793427965934,0.375,0.75,0.07500000000000001
0,1,9.74,-3.3140593696070122e-06,-0.0001031167763292811,7.749939605554696e-06,0.00010542362805735986,0.0002010558794626733,0.0002559642104960606,-0.00035963001580294847,0.0003431575307232489,-0.0007125549935447144,-8.71933202271883e-05,0.0003529249777417659,0.375,0.75,0.07500000000000001
0,1,9.76,-5.27400921199421e-06,-9.799749211935989e-05,9.714560160380714e-06,9.823102774130089e-05,0.00022904308063500384,0.0002909602706710815,-0.0003910806281429671,0.00039029024116011397,-0.0007869001375239043,-9.932997048903245e-05,0.00039581950938093717,0.375,0.75,0.07500000000000001
0,1,9.78,-7.117574946112975e-06,-9.217828670593826e-05,1.1522748463949544e-05,9.040941517844155e-05,0.00025398758992743764,0.0003221107188446251,-0.00041791122195589646,0.0004322578273974876,-0.0008515597131322258,-0.0001101471085528625,0.00043364849117632934,0.375,0.75,0.07500000000000001
0,1,9.8,-8.83229639269389e-06,-8.573607232904575e-05,1.3163772278736016e-05,8.205119073932362e-05,0.00027577250389524923,0.000349271184477794,-0.00044004349502259875,0.0004688652258729322,-0.0009062940200117904,-0.00011959404139513818,0.00046625052498919164,0.375,0.75,0.07500000000000001
0,1,9.82,-1.0407309365483687e-05,-7.875064863948987e-05,1.4628778695513448e-05,7.325032083887164e-05,0.00029431341406690385,0.0003723382174721514,-0.0004574441012192084,0.000499972385253235,-0.0009509609439701845,-0.00012763416778108363,0.000493516842750976,0.375,0.75,0.07500000000000001
0,1,9.84,-1.1833387051284625e-05,-7.130388429004685e-05,1.59108074718032e-05,6.410143881448747e-05,0.00030955802084783754,0.00039124877641825924,-0.0004701233670066126,0.0005254935872177711,-0.000985513797157769,-0.00013424481079951184,0.0005153904301511563,0.375,0.75,0.07500000000000001
0,1,9.86,-1.3102965226518258e-05,-6.347890876168166e-05,1.7004786901290302e-05,5.469897147435522e-05,0.00032148547262850354,0.00040597937192702704,-0.0004781336608642503,0.0005453963031579545,-0.0010099983772119648,-0.0001394169312309275,0.0005318647163477145,0.375,0.75,0.07500000000000001
0,1,9.88,-1.421015165298108e-05,-5.535932132314112e-05,1.7907512866431706e-05,4.5136298257070215e-05,0.0003301054457085662,0.00041654488488324115,-0.0004815674425334546,0.000559699613402604,-0.0010245492992832289,-0.00014315472851936283,0.0005429818567497743,0.375,0.75,0.07500000000000001
0,1,9.9,-1.5150720125490606e-05,-4.7028423625476296e-05,1.861761185455973e-05,3.550494940640112e-05,0.00033545698242491896,0.0004229970816786708,-0.0004805550208592566,0.0005684722185671748,-0.0010293856594786905,-0.00014547513688850395,0.0005488306386194339,0.375,0.75,0.07500000000000001
0,1,9.92,-1.5922089765328665e-05,-3.856848199190288e-05,1.913548883434405e-05,2.589384898921599e-05,0.0003376071064362969,0.00042542285043441745,-0.0004752620506376517,0.000571830075255759,-0.0010248060922291712,-0.0001464072248213416,0.0005495440415915195,0.375,0.75,0.07500000000000001
0,1,9.94,-1.6523290264992957e-05,-3.006002498321453e-05,1.9463260993873306e-05,1.6388607976462956e-05,0.0003366492354505445,0.000423942183881617,-0.0004658868001466422,0.000569933690582368,-0.001011183287324004,-0.000145991506700751,0.0005452964871773617,0.375,0.75,0.07500000000000001
0,1,9.96,-1.69549138911046e-05,-2.158118130558219e-05,1.9604678433343908e-05,7.070871973530112e-06,0.00033270141277181,0.0004187059359232397,-0.000452657221947795,0.0005629851118048575,-0.0009889580348325451,-0.0001442791758816178,0.0005363008128847502,0.375,0.75,0.07500000000000001
0,1,9.98,-1.721905514284695e-05,-1.3207062587117396e-05,1.956503298403539e-05,-1.9822724654257882e-06,0.0003259043799496823,0.00040989338002020355,-0.0004358278602428276,0.0005512246488776306,-0.0009586328681088389,-0.000141331268857427,0.0005228050078660113,0.375,0.75,0.07500000000000001
0,2,0.0,-0.9535514630027344,-0.04030177131717534,0.12569029623771216,-0.08161681157298062,-2.592658615407732,-3.4573654911165352,9.30689066016093,-4.580644853780659,15.394757467770349,1.1232793626641238,-6.087866807609419,0.375,0.75,0.07500000000000001
0,2,0.02,-0.9557404446255245,-0.10944908113950605,0.12778071627031692,0.10452100163023798,-2.026293520898581,-2.7228584880124695,7.890243959088824,-3.6007558545738245,12.853987857162064,0.877897366561355,-4.96374389807324,0.375,0.75,0.07500000000000001
0,2,0.04,-0.9590185696435196,-0.16390625089975544,0.1330272338865572,0.26232588081201447,-1.4234279260196887,-1.9427880719697754,6.443737634393937,-2.559541798028657,10.231342207408446,0.6167537260588813,-3.7876045730145087,0.375,0.75,0.07500000000000001
0,2,0.06,-0.9630738098903027,-0.20276201233915095,0.14085124655655507,0.3912006334998932,-0.8158265180837982,-1.1582487338907779,5.039522626674445,-1.5118840178482968,7.6605179452927485,0.353635283957519,-2.620995318618304,0.375,0.75,0.07500000000000001
0,2,0.08,-0.967592349630642,-0.2259269870169665,0.1506910682772227,0.4919910860333821,-0.2152328314902865,-0.38429402674418633,3.698148568308554,-0.47794646653038986,5.1832531765170975,0.09365243978620352,-1.4851046082085433,0.375,0.75,0.07500000000000001
0,2,0.1,-0.972264606981679,-0.23361286755185023,0.16201014942521377,0.5659540573995532,0.37182162076218284,0.370801093580618,2.4269386805196635,0.5311493741735935,2.8175176372066026,-0.1603482805929755,-0.3905789566869391,0.375,0.75,0.07500000000000001
0,2,0.12,-0.9767885438952838,-0.22619684568023787,0.1743000060454127,0.6144928310099464,0.9392884459101015,1.099394646377219,1.2321656413079252,1.5051330840561872,0.5791375955933012,-0.4057384376789681,0.6530280457146239,0.375,0.75,0.07500000000000001
0,2,0.14,-0.9808727229503377,-0.2042089527526935,0.18708272892213482,0.639136143836105,1.4811392720674523,1.7938853136489976,0.12016796056529278,2.433794251377548,-1.5162464845509116,-0.6399089377285503,1.6364144451162044,0.375,0.75,0.07500000000000001
0,2,0.16,-0.984239347879932,-0.16833124647971354,0.19991351898308304,0.6415395030474108,1.9913570546566515,2.446713678105941,-0.9027080218608874,3.3069808044140707,-3.453304936271986,-0.8602671263081296,2.5505969144110985,0.375,0.75,0.07500000000000001
0,2,0.18,-0.9866272873382839,-0.11939697291759471,0.2123832258352869,0.6234853426101931,2.4640377839620125,3.050504053023932,-1.830405374701749,4.114784647353799,-5.217565879525014,-1.0642805943298672,3.387160504823265,0.375,0.75,0.07500000000000001
0,2,0.2,-0.9877950251754262,-0.05838689185711607,0.22412077053761006,0.5868772351161581,2.8935597852738253,3.598287213094923,-2.6575500060326718,4.847836296452737,-6.796131054551431,-1.249549083357814,4.138581048518759,0.375,0.75,0.07500000000000001
0,2,0.22,-0.9875234481273305,0.01357885240478239,0.23479529523752016,0.5337262349955046,3.274797325962201,4.083771810441835,-3.3798665439940785,5.497666257729358,-8.178429242403357,-1.4138944472875226,4.798562698409279,0.375,0.75,0.07500000000000001
0,2,0.24,-0.9856183623550582,0.09525428861361909,0.24411787331983262,0.4661289041156231,3.603351849714554,4.501629956725546,-3.9945543307659035,6.057087272769354,-9.356895436870559,-1.5554573160438077,5.3623411061046555,0.375,0.75,0.07500000000000001
0,2,0.26,-0.9819126246000955,0.18528688774813,0.2518426296698387,0.386237817500305,3.875770913271097,4.847760076110713,-4.500571249704318,6.520547938064243,-10.327481464480973,-1.6727878619535295,5.826910214776655,0.375,0.75,0.07500000000000001
0,2,0.28,-0.9762677828146886,0.2822420892703443,0.2577671575199631,0.2962263925062186,4.089725051921298,5.119491632082582,-4.898786952179211,6.88440988467745,-11.089928486469004,-1.7649182525948683,6.191141534289793,0.375,0.75,0.07500000000000001
0,2,0.3,-0.9685751443764488,0.3846319219119959,0.2617321705892158,0.1982506534626344,4.244117543727027,5.315703061941012,-5.191985098362497,7.14710952943577,-11.647764394366181,-1.8314064674947579,6.455779296003684,0.375,0.75,0.07500000000000001
0,2,0.32,-0.9587562247134325,0.49094598315081617,0.2636203896191235,0.09441095149538446,4.339111326705036,5.436836094339981,-5.384715168496469,7.3091812151535995,-12.008027060217033,-1.8723451208136188,6.623311891720564,0.375,0.75,0.07500000000000001
0,2,0.34,-0.9467625706126801,0.5996827050376158,0.26335472258163256,-0.013283351874544921,4.376069634144252,5.484804728198666,-5.48301524384246,7.373138850335195,-12.180752222580063,-1.8883341221365288,6.697736978737603,0.375,0.75,0.07500000000000001
0,2,0.36,-0.9325749946206483,0.7093787996015891,0.26089584944660466,-0.12294365675139413,4.35741963091535,5.462812373358489,-5.494044003671738,7.343233695204344,-12.17829538172421,-1.8804213218458559,6.684251378052472,0.375,0.75,0.07500000000000001
0,2,0.38,-0.9162022936792731,0.8186350470687589,0.25623935871010806,-0.2328245368248289,4.286458625488593,5.375102642387103,-5.425669676333733,7.225122188490981,-12.014574340321602,-1.8500195461038782,6.588904663987869,0.375,0.75,0.07500000000000001
0,2,0.4,-0.897679551680943,0.926137099916501,0.24941260010307797,-0.34133793035150356,4.167128269298714,5.226675699977862,-5.286064361615897,7.025486493724263,-11.704320312503254,-1.7988107937464015,6.418255950887358,0.375,0.75,0.07500000000000001
0,2,0.42,-0.8770661394026219,1.0306706139160582,0.24047141575140155,-0.4470592175838215,4.003782909899112,5.023002296055334,-5.083344909088938,6.751650894621851,-11.262412455142115,-1.728648598566517,6.179067546053178,0.375,0.75,0.07500000000000001
0,2,0.44,-0.8544435262058786,1.1311306598371649,0.22949689343608953,-0.5487261157656003,3.800974702724054,4.7697626774172885,-4.825289128929344,6.411230669724574,-10.703348193042583,-1.6414679923072857,5.878059064113239,0.375,0.75,0.07500000000000001
0,2,0.46,-0.8299130079381684,1.2265259133855106,0.2165922554692058,-0.6452318983441871,3.563271837842084,4.472629541564987,-4.519141918907798,6.01183937051146,-10.040875950166798,-1.5392098289464728,5.521734031259,0.375,0.75,0.07500000000000001
0,2,0.48,-0.8035934378538322,1.3159785042168104,0.20187996073475895,-0.7356147367223431,3.2951191142688963,4.13710528541007,-4.1715128362745935,5.560868496975813,-9.287793162902288,-1.4237632115657428,5.116280326627694,0.375,0.75,0.07500000000000001
0,2,0.5,-0.7756190256553319,1.3987206099250118,0.18549906086580226,-0.819044993447835,3.000743556800173,3.768415764461397,-3.788356541983229,5.065342773783531,-8.455894048222655,-1.296927009322134,4.667537506239427,0.375,0.75,0.07500000000000001
0,2,0.52,-0.7461372471510471,1.4740889252142397,0.16760281838005225,-0.8948121242874996,2.684102679740643,3.371456616416413,-3.3750210126008984,4.531845935808169,-7.556039671540776,-1.1603893193917565,4.181018658939878,0.375,0.75,0.07500000000000001
0,2,0.54,-0.7153068860001958,1.541518057542568,0.1483565674892619,-0.9623125445395175,2.3488696348411326,2.9507842058768996,-2.936345172238708,3.9665065336497465,-6.598316923431283,-1.0157223277728469,3.661971751192575,0.375,0.75,0.07500000000000001
0,2,0.56,-0.6832962111669937,1.600533741660106,0.12793577852957608,-1.0210394479842917,1.9984476967568203,2.5106412076621787,-2.4767869046344426,3.375030498367399,-5.592251748948695,-0.8643892907052204,3.1154648443142525,0.375,0.75,0.07500000000000001
0,2,0.58,-0.6502812798507267,1.6507465658133496,0.10652427480803647,-1.0705751860769805,1.6360059813284882,2.0550063113420336,-2.000563436594349,2.762766454778393,-4.5470438812750515,-0.7077601434363596,2.5464804446807023,0.375,0.75,0.07500000000000001
0,2,0.6,-0.6164443460099229,1.6918466920401902,0.08431254571185912,-1.1105864548088675,1.2645285510487734,1.5876579971194738,-1.5117881469134176,2.1347903703307245,-3.4717941510149775,-0.5471323732112507,1.96000600410156,0.375,0.75,0.07500000000000001
0,2,0.62,-0.5819723489702713,1.7235998519825797,0.0614961013569164,-1.1408222177471359,0.8868697899011333,1.112243384299294,-1.0145905013335454,1.4959975074104535,-2.3757003435019857,-0.3837541231111594,1.3611098421684402,0.375,0.75,0.07500000000000001
0,2,0.64,-0.5470554545769,1.7458447196685656,0.03827382080144026,-1.1611140277738068,0.5058098667157518,0.632344478402691,-0.5132087760293391,0.8511913926325774,-1.268203053273619,-0.21884691422988634,0.7549942772442799,0.375,0.75,0.07500000000000001
0,2,0.66,-0.5118856223921676,1.7584916092366194,0.014846256735552388,-1.1713782032943936,0.12410510330046443,0.1515355623608161,-0.01204839539712399,0.20516138539637244,-0.15906881206917392,-0.053625823035556325,0.14702041667204993,0.375,0.75,0.07500000000000001
0,2,0.68,-0.4766551759824909,1.7615223204838357,-0.008586126688494334,-1.171619171202336,-0.2554709532881388,-0.3265731065682176,0.48429801353934154,-0.4372577103877555,0.9415962270527067,0.11068460381953793,-0.4572982135133652,0.375,0.75,0.07500000000000001
0,2,0.7000000000000001,-0.4415553588154415,1.7549908583524714,-0.03182479090712532,-1.1619332109315492,-0.6300990028089062,-0.7983087575076819,0.9710694626249072,-1.0711487406259175,2.0234027749252657,0.27283998311823554,-1.0523333123003584,0.375,0.75,0.07500000000000001
0,2,0.72,-0.40677486515139516,1.7390246832023177,-0.05467502734070634,-1.142511821679051,-0.9969003232959195,-1.2599288643735607,1.4433918180042693,-1.6915010073884182,3.0758000935625973,0.4315721430148576,-1.632408275558328,0.375,0.75,0.07500000000000001
0,2,0.74,-0.37249834303309826,1.7138261059148465,-0.07694790704708565,-1.1136439853189657,-1.3529393399647245,-1.707634071486852,1.896364089452951,-2.293226108958189,4.088252889467262,0.5855920374713368,-2.1918888000143113,0.375,0.75,0.07500000000000001
0,2,0.76,-0.3389048745433961,1.6796734244851095,-0.09846224111768379,-1.0757167035299067,-1.6952428487281714,-2.1376009373650473,2.3251682851726074,-2.8712005041607647,5.05045943005807,0.7335995667957174,-2.7252911448854626,0.375,0.75,0.07500000000000001
0,2,0.78,-0.3061664464286399,1.6369214057378085,-0.11904650787421288,-1.0292133378264545,-2.0208353160634247,-2.546032981615265,2.7251938545383156,-3.4203329117143544,5.952594258266773,0.8742999300990895,-3.227400403728457,0.375,0.75,0.07500000000000001
0,2,0.8,-0.2744464315065298,1.5860007461055032,-0.13854069708892663,-0.9747094607356882,-2.3267886502403266,-2.929227408379087,3.0921670912832098,-3.9356531305708438,6.7855577288784765,1.0064257221917567,-3.6933906375952668,0.375,0.75,0.07500000000000001
0,2,0.8200000000000001,-0.2438981075477714,1.5274161979379215,-0.15679801946712713,-0.912866118910024,-2.610283805170599,-3.2836538348384514,3.4222760145907083,-4.412417418025024,7.541214892015718,1.1287635831865725,-4.11893887742501,0.375,0.75,0.07500000000000001
0,2,0.84,-0.21466324512294835,1.4617431212411525,-0.17368643143949133,-0.8444205986182098,-2.8686805872773142,-3.606040405250821,3.712282067865685,-4.8462242366306745,8.212607799433837,1.2401838313798534,-4.500325731568152,0.375,0.75,0.07500000000000001
0,2,0.86,-0.18687079886022562,1.389622313136136,-0.18908993058470927,-0.7701749572608961,-3.099591168932318,-3.893461881775606,3.9596113071509786,-5.233133070022249,8.794127810462111,1.3396711882466428,-4.834516503311132,0.375,0.75,0.07500000000000001
0,2,0.88,-0.16063573735021314,1.311753075500624,-0.2029095852070668,-0.6909827311178766,-3.3009521799836703,-4.143423772165589,4.162419426957858,-5.569778252237293,9.28163762453652,1.426354480071704,-5.119218197578662,0.375,0.75,0.07500000000000001
0,2,0.9,-0.1360580453490669,1.2288846000573121,-0.2150642720586412,-0.6077343425787194,-3.4710899800477963,-4.353936409546033,4.319626865428483,-5.853469532597197,9.672536330474585,1.4995331230511644,-5.352909465046102,0.375,0.75,0.07500000000000001
0,2,0.92,-0.11322192791173907,1.1418058718663915,-0.2254911081640442,-0.5213418052701497,-3.6087739271498323,-4.523573269284575,4.43092226590723,-6.082271583071793,9.965764582981908,1.5586983137872181,-5.534842317074678,0.375,0.75,0.07500000000000001
0,2,0.9400000000000001,-0.09219523978212507,1.0513344064807,-0.23414557536308428,-0.4327233599520051,-3.7132532244970413,-4.651508776167113,4.49673469416865,-6.255055958984003,10.161750977583655,1.6035471828168903,-5.665016283415005,0.375,0.75,0.07500000000000001
0,2,0.96,-0.07302915516297792,0.9583042309573577,-0.2410013486844569,-0.3427886660686321,-3.784274234518058,-4.737532414554818,4.518177146836363,-6.371521134058875,10.262304647116801,1.6339887195040568,-5.744127500280438,0.375,0.75,0.07500000000000001
0,2,0.98,-0.055758083509652695,0.8635535826662614,-0.24604985114709502,-0.25242512313190485,-3.8220768785179153,-4.782037974438752,4.4969659040968235,-6.432178967593443,10.270462794813762,1.6501409931546913,-5.773496890716938,0.375,0.75,0.07500000000000001
0,2,1.0,-0.04039982704610297,0.7679128231774863,-0.24929956724809438,-0.16248580504996837,-3.827370674468335,-4.785989001380203,4.435321986704488,-6.438308990121391,10.190304960993512,1.652319988741188,-5.754982974289024,0.375,0.75,0.07500000000000001
0,2,1.02,-0.02695596618310532,0.6721930431498823,-0.25077515455441196,-0.07377936531587861,-3.8012928274508204,-4.750863648925119,4.33586215225833,-6.391884781777571,10.026747897915378,1.641021132852452,-5.690885745657048,0.375,0.75,0.07500000000000001
0,2,1.04,-0.015412450779677723,0.5771757701713799,-0.2505163969998262,0.012937877729287992,-3.7453523034041782,-4.678583840976455,4.201487325445087,-6.295479035907543,9.7853356802118,1.6168951949310877,-5.583848354766713,0.375,0.75,0.07500000000000001
0,2,1.06,-0.005740368912640707,0.4836040933518508,-0.2485770445150624,0.09696762423818973,-3.6613647807336447,-4.5714347002183935,4.035276018322469,-6.152155327350198,9.47203897014094,1.5807206271318046,-5.43676295181847,0.375,0.75,0.07500000000000001
0,2,1.08,0.0021031390743089518,0.3921753993474829,-0.2450235816229696,0.17767314460463912,-3.5513836901993447,-4.431980479119512,3.8403892086342846,-5.965354994757418,9.093075289441057,1.533374515637906,-5.252686080806772,0.375,0.75,0.07500000000000001
