trajectory,time,x1,x2,x2_dot,x2_dot_nominal,residual,mu
0,7.84,-1.5825907348182828,-0.7101537244565648,1.5616016322115271,1.7962892609983188,-0.2346876287867916,0.2
0,7.86,-1.5989210220460774,-0.6184495741868702,2.2745836390383207,1.7914503653794238,0.4831332736588969,0.2
0,7.88,-1.6224730928748685,-0.6191703788950278,1.3983498858641656,1.824622183235158,-0.42627229737099226,0.2
0,7.9,-1.6192857836360572,-0.562515578752301,2.923609753579205,1.8017755631748145,1.1218341904043907,0.2
0,7.92,-1.678755243324198,-0.5022259887518596,2.1569854125350467,1.861386627105873,0.2955987854291737,0.2
0,7.94,-1.6580063879682505,-0.47623616225090054,0.9885127210506415,1.8245923862018945,-0.836079665151253,0.2
0,7.96,-1.6790563714526023,-0.46268547990983333,1.803206006738952,1.8474026601996405,-0.04419665346068857,0.2
0,7.98,-1.663217651578463,-0.4041079219813405,1.4312795332455295,1.805972246832554,-0.3746927135870246,0.2
0,8.0,-1.694989840356107,-0.4054342985800094,2.569878347723659,1.8468647630558723,0.7230135846677865,0.2
0,8.02,-1.708709654536165,-0.30131278807239636,2.680947026061678,1.824395004427755,0.8565520216339229,0.2
0,8.040000000000001,-1.6917986072480338,-0.2981964175375487,1.8279324537954516,1.8028578389475254,0.02507461484792617,0.2
0,8.06,-1.6889123839094957,-0.2281954899205826,1.641255028421635,1.7734553918421494,-0.13220036342051444,0.2
0,8.08,-1.7322828479201764,-0.23254621640068474,0.8085533253143771,1.8253387216425287,-1.0167853963281517,0.2
0,8.1,-1.7211238761693948,-0.19585335690800823,1.677768249738972,1.7979872075448273,-0.12021895780585523,0.2
0,8.120000000000001,-1.7493493694372926,-0.16543548641112482,2.691145670117996,1.817516175419785,0.8736294946982108,0.2
0,8.14,-1.7879038848184636,-0.08820753010329009,1.83910733906627,1.8266552222596903,0.01245211680657965,0.2
0,8.16,-1.7222821368579448,-0.09187119284847559,1.6473206151914288,1.7584105892617448,-0.11108997407031596,0.2
0,8.18,-1.7131947425822651,-0.022314705495634343,1.9821852025298905,1.7218306952836313,0.2603545072462592,0.2
0,8.2,-1.722277745998835,-0.012583784747281659,0.12433995277522414,1.7272262957796711,-1.6028863430044469,0.2
0,8.22,-1.7772751923109982,-0.017341107384626547,1.6277458697997642,1.7847620666695312,-0.15701619686976698,0.2
0,8.24,-1.7363158063785842,0.05252605004470379,2.2247738538768216,1.7151499872066902,0.5096238666701314,0.2
0,8.26,-1.7813209609234133,0.07164984677044442,2.084569878741091,1.7501804419579026,0.33438943678318855,0.2
0,8.28,-1.689254889682608,0.13590884519434565,1.678687276969111,1.638871249626492,0.03981602734261891,0.2
0,8.3,-1.7476101578584362,0.13879733784920495,2.2207351304243557,1.6905882900607203,0.5301468403636354,0.2
0,8.32,-1.6853706680064342,0.2247382504113146,2.327763096735029,1.6026456736980979,0.725117423036931,0.2
0,8.34,-1.688751339953754,0.2319078617186041,0.931351150272695,1.6028581832896414,-0.6715070330169464,0.2
0,8.36,-1.7299084679200356,0.2619922964222216,2.0706045282106373,1.6255001726173455,0.44510435559329187,0.2
0,8.38,-1.730069002101096,0.3147320428470335,2.299994788673388,1.6046080758802301,0.6953867127931577,0.2
0,8.4,-1.6867125190786265,0.3539920879691605,1.1469697161623982,1.5560895007778441,-0.40911978461544596,0.2
0,8.42,-1.7096756418889014,0.36061083149352846,0.46803576508060907,1.5709853795866509,-1.1029496145060418,0.2
0,8.44,-1.678481162566529,0.37271351857238444,0.43943002459174885,1.5430147806730987,-1.1035847560813499,0.2
0,8.46,-1.6849762356718212,0.3781880324771982,1.5720502621072487,1.545867716319695,0.026182545787553746,0.2
0,8.48,-1.7086898191362638,0.4355955290566712,2.2251492814735787,1.5414541630040182,0.6836951184695605,0.2
0,8.5,-1.7105773912312459,0.46719400373613945,1.9813281434128012,1.5306072520176213,0.4507208913951799,0.2
0,8.52,-1.639209366680465,0.5148486547931815,1.6392552260129811,1.4654986739509208,0.1737565520620603,0.2
0,8.540000000000001,-1.6483885374495424,0.5327642127766575,1.8159603960132014,1.4654176189712265,0.3505427770419749,0.2
0,8.56,-1.6370686450108196,0.5874870706337081,1.26933743018051,1.4396737238156145,-0.1703362936351045,0.2
0,8.58,-1.5941615979869628,0.5835377099838769,0.9550740327626546,1.4142742880232553,-0.4592002552606007,0.2
0,8.6,-1.5699701812278202,0.6256900319442135,2.5278655446086926,1.386667232347286,1.1411983122614067,0.2
0,8.620000000000001,-1.5933053689252343,0.6846523317682283,1.6382571622560285,1.3826211411086624,0.25563602114736605,0.2
0,8.64,-1.5816358761869025,0.6912203184344609,0.5957902973504758,1.3740524547893758,-0.7782621574388999,0.2
0,8.66,-1.5466962690337775,0.7084839436622468,0.7679260938651709,1.3494161732804444,-0.5814900794152735,0.2
0,8.68,-1.5786580405670994,0.721937362189067,0.9841507273094798,1.3632086551230291,-0.3790579278135493,0.2
0,8.700000000000001,-1.5241525504673543,0.747849972754628,1.1717347445037802,1.3262653157410333,-0.1545305712372531,0.2
0,8.72,-1.5003988785752407,0.7688067519692198,1.3696926194657912,1.3080131697937551,0.06167944967203609,0.2
0,8.74,-1.4811288132351883,0.8026376775332584,2.3010224925150276,1.2895002618249745,1.011522230690053,0.2
0,8.76,-1.5299717376818114,0.8608476516698189,1.4817417554326582,1.2991245040042263,0.18261725142843188,0.2
0,8.78,-1.483490843737499,0.8619073477505635,-0.04826074415975157,1.2765046416967987,-1.3247653858565502,0.2
0,8.8,-1.4688091120278324,0.8589172219034283,2.4969244213249873,1.2699869178435084,1.226937503481479,0.2
0,8.82,-1.4262482465883946,0.9617843246035561,2.2823812220352018,1.2273158428833797,1.055065379151822,0.2
0,8.84,-1.3981227684485946,0.9502124707848345,-0.7598351984882576,1.2166802148936704,-1.976515413381928,0.2
0,8.86,-1.3536283672719072,0.9313909166640264,0.7344534617513929,1.1985872178267898,-0.46413375607539686,0.2
0,8.88,-1.3838394578138373,0.9795906092548968,2.1453721408102417,1.2045720948531733,0.9408000459570685,0.2
0,8.9,-1.363843899792409,1.017205802296439,2.5245621590402685,1.1888702236862603,1.3356919353540082,0.2
0,8.92,-1.3021277084702823,1.0805730956165054,0.4076395597813587,1.1518120877386298,-0.7441725279572711,0.2
0,8.94,-1.3024512016000818,1.0335113846876929,0.7008184250512457,1.1585080492903128,-0.4576896242390671,0.2
0,8.96,-1.2567071448961509,1.1086058326185666,2.7102359841570625,1.1282612244480916,1.5819747597089708,0.2
0,8.98,-1.2592551862243708,1.1419208240539818,0.12705295133216765,1.125485185539647,-0.9984322342074794,0.2
0,9.0,-1.2730238134642182,1.113687950671853,0.06904255203211918,1.1347951748942682,-1.065752622862149,0.2
0,9.02,-1.254599546239276,1.1446825261352664,0.8497456239514349,1.1231854086041535,-0.27343978465271856,0.2
0,9.040000000000001,-1.2367928377920125,1.1476777756299086,1.1383598516183149,1.1152178336182628,0.02314201800005211,0.2
0,9.06,-1.157750969402067,1.1902169201999968,1.7046359614459412,1.076724022923479,0.6279119385224623,0.2
0,9.08,-1.1204533601385558,1.2158632140877448,1.60718007802463,1.05834324151117,0.5488368365134599,0.2
0,9.1,-1.079374224136341,1.2545041233209806,1.760085621868651,1.0379633652499356,0.7221222566187153,0.2
0,9.120000000000001,-1.0795497801420302,1.2862666389624917,0.16432249878924665,1.036992946655118,-0.8726704478658713,0.2
